,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in
1373,345,Blanka,7.83,female,German Shepherd Dog Mix,2014-02-23,2014-02-23,2014-03-23,black and tan,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
1374,578,Agatha,8.5,female,Unknown Mix,2014-03-17,2014-03-17,2014-03-21,yellow-brown,short,medium,,,yes,yes,yes,yes,,
1375,1093,Dabas,10.67,male,"Pumi, Schnauzer Mix",2014-02-27,2014-02-27,2014-03-21,gray,wirehaired,medium,,,,,,,,
1376,941,Mancs,13.75,female,Fox Terrier Mix,2014-03-24,2014-03-24,2014-03-24,apricot,short,medium,yes,,yes,,,,,both flat and garden
1377,940,Lili,7.75,female,"Hungarian Vizsla, Labrador Retriever Mix",2014-03-24,2014-03-24,2014-03-24,brown,short,medium,yes,,yes,,,,,both flat and garden
1378,583,Priscilla,6.58,female,Unknown Mix,2014-03-19,2014-03-19,2014-03-21,black,medium,medium,,,yes,yes,yes,yes,,
1379,344,Ruby,6.42,female,Staffordshire Terrier Mix,2014-03-21,2014-03-21,2014-03-23,black and white,short,medium,,,yes,yes,yes,yes,,both flat and garden
1380,564,Valentin,6.92,male,Unknown Mix,2014-02-28,2014-02-28,2014-03-20,black and brown,wirehaired,medium,,,,,yes,yes,yes,
1381,561,Donna,15.83,female,Unknown Mix,2014-02-28,2014-02-28,2014-03-20,sable,short,medium,,,,,yes,,,
1382,504,Hanga,8.75,female,Dachshund,2014-02-07,2014-02-07,2014-03-07,black and tan,short,small,,,,,,,,
1383,938,Mancs,13.75,female,Fox Terrier Mix,2014-03-16,2014-03-16,2014-03-16,apricot,short,medium,yes,,yes,,,,,both flat and garden
1384,570,Maggie,9.83,female,Rottweiler,2014-03-11,2014-03-11,2014-03-20,black and brown,short,medium,,,yes,,,,,
1385,498,Dmi,6.0,male,Schnauzer Mix,2014-02-07,2014-02-07,2014-03-07,yellow-brown,wirehaired,medium,,,,,,,,
1386,2287,Tomaj,9.75,male,Pumi Mix,2014-02-20,2014-02-20,2014-03-15,black,medium,medium,yes,,,,,,,both flat and garden
1387,567,Kilroy,6.92,male,Rottweiler,2014-02-28,2014-02-28,2014-03-20,black and brown,short,medium,,,,yes,,,,
1388,568,Belinda,7.33,female,Central Asian Ovtcharka,2014-03-03,2014-03-03,2014-03-20,brown and white,short,medium,,,yes,yes,,,,
1389,571,Champ,8.5,male,Unknown Mix,2014-03-11,2014-03-11,2014-03-20,black,wirehaired,medium,,,,yes,,,,
1390,565,Marci,12.92,male,Puli,2014-02-14,2014-02-14,2014-03-20,black,wirehaired,medium,,,,,yes,yes,,
1391,562,Aladr,7.17,male,Unknown Mix,2014-02-28,2014-02-28,2014-03-20,white,medium,medium,,,,,yes,yes,yes,
1392,496,Buksi,8.75,male,Dachshund Mix,2014-02-07,2014-02-07,2014-03-07,red,medium,medium,yes,,,,,,,
1393,1403,Buc,6.0,male,Unknown Mix,2014-02-24,2014-02-24,2014-03-12,black,short,small,no,,,,yes,yes,yes,both flat and garden
1394,2297,Keksz,6.5,male,Unknown Mix,2014-01-02,2014-01-02,2014-03-14,sable,short,medium,yes,yes,yes,yes,,yes,no,both flat and garden
1395,175,Dri,10.75,female,Unknown Mix,2014-03-08,2014-03-08,2014-03-08,red,short,medium,no,,yes,yes,,yes,,both flat and garden
1396,563,Rajmund,6.5,male,Unknown Mix,2014-02-28,2014-02-28,2014-03-20,brown and white,medium,medium,,,,,yes,yes,,
1397,569,Rambo,7.42,male,Rhodesian Ridgeback,2014-03-03,2014-03-03,2014-03-20,black and brown,short,medium,,,,,,yes,,
1398,501,Maja,6.25,female,Unknown Mix,2014-02-07,2014-02-07,2014-03-07,black and brown,short,medium,,,,,,,,
1399,566,Nero,8.17,male,Unknown Mix,2014-02-28,2014-02-28,2014-03-20,saddle back,short,medium,,,,yes,,yes,,
1400,272,Mricka,6.75,male,Fox Terrier Mix,2014-02-05,2014-02-05,2014-02-24,tricolor,short,small,,yes,yes,yes,,yes,,both flat and garden
1401,271,Borzaska,7.17,female,"Puli, Spaniel Mix",2014-02-12,2014-02-12,2014-02-24,gray and black,medium,medium,,yes,yes,yes,yes,,,both flat and garden
1402,275,Betsy,7.17,female,Basset Hound Mix,2014-02-03,2014-02-03,2014-02-24,tricolor,short,medium,,yes,yes,yes,yes,yes,,both flat and garden
1403,1359,Scott,14.5,male,Shih Tzu Mix,2013-05-15,2013-05-15,2014-02-25,white,medium,small,no,,,,yes,yes,,flat
1404,1360,Alma,11.5,female,Rottweiler Mix,2013-05-23,2013-05-23,2014-02-25,black and brown,short,large,yes,,,,yes,yes,,garden
1405,1376,Jack,12.83,male,Labrador Retriever Mix,2013-01-21,2013-01-21,2014-02-25,red and white,medium,large,no,,,,yes,yes,,garden
1406,1348,Vince,8.17,male,Unknown Mix,2013-09-09,2013-09-09,2014-02-25,black,medium,small,,,,,yes,yes,,garden
1407,170,Benji,6.75,male,German Shepherd Dog Mix,2014-02-25,2014-02-25,2014-02-25,sable,long,medium,no,,yes,yes,yes,yes,,garden
1408,1354,Dme,11.25,male,Pekingese Mix,2013-08-16,2013-08-16,2014-02-25,red and white,long,small,no,,,,,no,,both flat and garden
1409,90,Cspike,13.75,male,Dachshund Mix,2014-03-04,2014-03-04,2014-03-04,black and brown,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden
1410,1351,Twinky,7.92,female,Unknown Mix,2013-08-22,2013-08-22,2014-02-25,black,short,medium,yes,,,,yes,yes,,garden
1411,1386,Lucifer,8.67,male,Unknown Mix,2011-09-22,2011-09-22,2014-02-27,white,medium,medium,no,,,,yes,yes,,garden
1412,111,Dug,9.92,male,Unknown Mix,2011-05-03,2014-03-05,2014-03-05,white,short,small,no,,yes,,,yes,,garden
1413,1387,Limbo,10.25,female,Unknown Mix,2011-07-18,2011-07-18,2014-02-27,spotty,short,small,yes,,,,yes,yes,,both flat and garden
1414,1388,Ropi,11.33,female,German Shepherd Dog,2011-06-30,2011-06-30,2014-02-27,black and brown,long,large,yes,,,,yes,yes,,garden
1415,1382,Yoko,9.17,female,Unknown Mix,2012-09-10,2012-09-10,2014-02-27,apricot,medium,medium,yes,,,,yes,yes,,garden
1416,560,Dotty,6.25,female,Unknown Mix,2014-02-18,2014-02-18,2014-02-21,black,short,medium,,,,yes,yes,yes,,
1417,112,Barni,7.92,male,Unknown Mix,2013-01-08,2014-03-05,2014-03-05,yellow-brown,short,medium,no,,yes,,,,,garden
1418,1332,Vndor,8.0,male,Unknown Mix,2013-11-23,2013-11-23,2014-02-24,black,medium,large,no,,,,no,,,garden
1419,381,Bandita,7.75,male,Unknown Mix,2014-02-14,2014-02-28,2014-02-28,black,short,medium,no,yes,yes,yes,yes,yes,yes,flat
1420,553,Skippy,6.75,male,Unknown Mix,2014-02-17,2014-02-17,2014-02-21,brown and white,short,medium,,,,yes,yes,yes,,
1421,486,Zsuzsi,6.08,female,Unknown Mix,2013-10-18,2013-10-18,2014-02-18,black and white,medium,small,,,,,,,,
1422,489,Lara s Happy,6.08,female,Unknown Mix,2013-12-30,2013-12-30,2014-02-20,black,short,medium,,,,,,,,
1423,555,Nina,6.17,female,Unknown Mix,2014-02-17,2014-02-17,2014-02-21,saddle back,short,medium,,,,yes,yes,yes,,
1424,6822,Stella,8.25,female,"Labrador Retriever, Staffordshire Terrier Mix",2012-01-01,2012-01-01,2014-02-20,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden
1425,480,Csoki,6.08,female,Jack Russell Terrier Mix,2013-12-01,2013-12-01,2014-02-18,black and brown,short,small,,,,,,,,
1426,554,Kalle,6.25,male,Unknown Mix,2014-02-17,2014-02-17,2014-02-21,brown,short,medium,,,,yes,yes,yes,,
1427,374,Masni,7.25,female,Unknown Mix,2014-01-09,2014-03-06,2014-02-18,brown,short,small,no,,yes,no,yes,yes,yes,garden
1428,495,Babr,8.75,female,Dachshund Mix,2014-02-01,2014-02-01,2014-02-20,black and tan,short,small,,,,,,,,
1429,6812,Di,6.75,male,Unknown Mix,2013-06-01,2013-06-01,2014-02-15,apricot,wirehaired,medium,no,yes,yes,yes,no,yes,no,both flat and garden
1430,552,Jenny,8.75,female,Unknown Mix,2014-02-17,2014-02-17,2014-02-21,brown and white,short,medium,,,,yes,yes,yes,,
1431,551,Siberia,7.33,male,Siberian Husky,2014-02-17,2014-02-17,2014-02-21,black and white,short,medium,,,yes,yes,,,,
1432,559,Dylen,6.5,male,Unknown Mix,2014-02-18,2014-02-18,2014-02-21,yellow-brown,wirehaired,medium,,,,yes,,yes,,
1433,483,Lili,7.25,female,Labrador Retriever Mix,2013-09-13,2013-09-13,2014-02-18,black,short,medium,yes,,,,,,,
1434,556,Harro,6.83,male,Unknown Mix,2014-02-17,2014-02-17,2014-02-21,white,wirehaired,medium,,,,,,,,
1435,492,Szlka,5.92,male,Unknown Mix,2014-01-15,2014-01-15,2014-02-20,apricot,short,large,yes,,,,,,,
1436,558,Achaz,6.17,male,Unknown Mix,2014-02-17,2014-02-17,2014-02-21,black and white,short,medium,,,,yes,yes,yes,,
1437,808,Bjos,7.92,female,"Bolognese, Puli Mix",2013-12-08,2013-12-08,2014-02-14,gray and black,medium,small,yes,,yes,yes,yes,yes,,both flat and garden
1438,547,Sweety,6.08,male,Unknown Mix,2014-02-14,2014-02-14,2014-02-20,black and brown,short,medium,,,,,,,,
1439,543,Maike,7.0,male,Unknown Mix,2014-02-14,2014-02-14,2014-02-20,black,short,medium,,,,,yes,yes,,
1440,1080,Lompos,8.67,male,"Border Collie, Mudi Mix",2011-05-03,2011-05-03,2014-02-02,black,medium,medium,,,yes,,yes,yes,,
1441,1066,Zorro,9.33,male,"Pumi, Schnauzer Mix",2014-01-17,2014-01-17,2014-01-27,gray,long,small,,,,,,,,
1442,2135,Adu/Borzas,6.08,male,Unknown Mix,2014-01-31,2014-02-22,2014-02-01,black,wirehaired,medium,yes,,yes,yes,yes,yes,,garden
1443,526,Picur,10.0,male,Unknown Mix,2014-01-21,2014-01-21,2014-01-22,sable,short,medium,,,,,yes,yes,,
1444,413,Fefe,8.83,male,Unknown Mix,2013-12-30,2013-12-30,2014-01-27,black,short,large,,,,,,,,
1445,530,Fips,6.25,male,Unknown Mix,2014-01-30,2014-01-30,2014-01-31,black,wirehaired,medium,,,,,yes,yes,,
1446,420,Szrkcske,6.83,female,Terrier Mix,2013-09-13,2013-09-13,2014-01-27,gray,short,medium,,,,,,,,
1447,411,Ditta,6.83,female,Staffordshire Terrier Mix,2013-12-30,2013-12-30,2014-01-27,striped,short,medium,,,,,,,,
1448,537,Luca,6.75,female,Unknown Mix,2014-01-30,2014-01-30,2014-01-31,brown,short,medium,,,,,yes,yes,,
1449,540,Carly,6.92,female,Unknown Mix,2014-01-31,2014-01-31,2014-01-31,brown,short,medium,,,,,yes,yes,,
1450,536,Lou,6.08,male,Unknown Mix,2014-01-30,2014-01-30,2014-01-31,yellow-brown,short,medium,,,,,yes,yes,,
1451,535,Lana,6.08,female,Unknown Mix,2014-01-30,2014-01-30,2014-01-31,black,short,medium,,,,,yes,yes,,
1452,417,Marina,7.83,female,Labrador Retriever Mix,2013-09-13,2013-09-13,2014-01-27,black,short,medium,,,,,,,,
1453,412,Abigl,6.83,female,Unknown Mix,2013-10-18,2013-10-18,2014-01-27,brown and white,short,medium,,,,,,,,
1454,6800,,7.08,male,"Puli, Pumi Mix",2014-01-28,2014-01-28,2014-01-29,black,long,medium,,,yes,,,,,
1455,275,Holle Any,16.83,female,Labrador Retriever Mix,2012-12-23,2013-01-01,2014-01-21,apricot,short,medium,yes,yes,yes,yes,yes,yes,yes,flat
1456,541,Chester,7.0,male,Unknown Mix,2014-01-31,2014-01-31,2014-01-31,black,short,medium,,,,,yes,yes,,
1457,366,Artr,7.33,male,"Dachshund, German Shepherd Dog Mix",2012-08-01,2014-01-29,2014-01-29,black and brown,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden
1458,527,Rana,7.5,female,Unknown Mix,2014-01-24,2014-01-24,2014-01-25,golden,medium,medium,,,,yes,yes,yes,yes,
1459,340,Tkmag,9.83,female,German Shepherd Dog Mix,2013-08-04,2013-08-04,2014-01-21,saddle back,short,medium,yes,,yes,yes,,,,both flat and garden
1460,307,Mirco,11.67,male,Sarplaninac,2013-11-12,2014-01-14,2014-01-11,gray and black,long,large,yes,,yes,,,yes,,garden
1461,1062,Csivit,9.17,male,Unknown Mix,2013-12-04,2013-12-04,2014-01-05,black and white,short,large,yes,,yes,,yes,yes,,both flat and garden
1462,8,,7.17,female,Unknown Mix,2013-12-02,2014-01-14,2014-01-08,gray and black,short,medium,,,,,,,,
1463,515,Arno,7.75,male,German Shepherd Dog Mix,2014-01-03,2014-01-03,2014-01-03,black and brown,short,medium,,,,,yes,yes,,
1464,6,,6.17,female,Unknown Mix,2013-12-02,2013-12-02,2014-01-08,brown,short,medium,,,,,,,,both flat and garden
1465,470,Lrinc,8.83,male,Mudi Mix,2013-12-19,2013-12-19,2014-01-16,black,medium,medium,yes,,,,,,,
1466,462,Baba,7.83,female,Dachshund Mix,2013-09-13,2013-09-13,2014-01-16,brown and white,short,small,,,,,,,,
1467,514,Rozina,7.33,female,Unknown Mix,2014-01-03,2014-01-03,2014-01-03,black,short,medium,,,,yes,yes,yes,,
1468,881,Frida,12.08,female,German Shepherd Dog,2014-01-15,2014-01-15,2014-01-15,sable,short,medium,no,,yes,,,,,both flat and garden
1469,10,Pepe,6.83,male,Dachshund Mix,2013-08-22,2014-01-08,2014-01-09,tricolor,short,small,yes,,yes,yes,yes,yes,yes,both flat and garden
1470,513,Marco,8.25,male,Dachshund Mix,2014-01-03,2014-01-03,2014-01-03,black,short,medium,,,,,yes,yes,,
1471,516,Virginia,10.92,female,Unknown Mix,2014-01-03,2014-01-03,2014-01-03,black and brown,short,medium,,,,,yes,yes,,
1472,7,,6.42,female,German Shepherd Dog Mix,2013-12-02,2014-01-14,2014-01-08,black and brown,short,medium,,,,,,,,
1473,518,Bessy,6.17,female,Unknown Mix,2014-01-08,2014-01-08,2014-01-09,saddle back,short,medium,,,,,yes,yes,,
1474,465,Jakab,6.83,male,Hound Mix,2013-12-19,2013-12-19,2014-01-16,brown,short,large,yes,,,,,,,
1475,522,Carlo,10.92,male,Unknown Mix,2014-01-08,2014-01-08,2014-01-09,black,wirehaired,medium,,,yes,,,,,
1476,702,Dener,12.92,male,Unknown Mix,2013-12-29,2013-12-29,2014-01-03,brown,short,large,no,,yes,yes,yes,yes,,both flat and garden
1477,521,Primus,16.92,male,German Shepherd Dog,2014-01-08,2014-01-08,2014-01-09,sable,short,medium,,,,,,,,
1478,519,Sunny,10.17,female,Unknown Mix,2014-01-08,2014-01-08,2014-01-09,white,short,medium,,,yes,yes,yes,yes,,
1479,1067,Juhsz,11.0,male,Kuvasz,2013-12-18,2013-12-18,2014-01-06,white,medium,large,yes,,yes,,yes,yes,,garden
1480,2256,Betyrka,14.33,male,Unknown Mix,2013-12-29,2013-12-29,2014-01-01,saddle back,short,large,,,yes,,yes,yes,,both flat and garden
1481,6732,Rzi,8.92,female,"Hungarian Vizsla, Labrador Retriever Mix",2013-12-07,2013-12-07,2013-12-17,yellow,short,medium,,,yes,,no,no,no,garden
1482,56,Rme,11.92,male,Unknown Mix,2008-01-01,2008-01-01,2013-12-17,gray and white,short,large,yes,,,,yes,yes,,both flat and garden
1483,262,Dumbi,7.0,female,"Golden Retriever, Setter, Vizsla Mix",2013-10-30,2013-10-30,2013-12-09,brown and white,medium,medium,,,yes,yes,yes,,,both flat and garden
1484,504,Dina,15.92,female,Unknown Mix,2014-01-02,2014-01-02,2014-01-02,brown and white,short,medium,,,,yes,,,,
1485,498,Ptyi,8.17,female,Unknown Mix,2013-12-13,2013-12-13,2013-12-16,black and white,short,medium,,,,,,,,
1486,506,Castor,7.75,male,Siberian Husky Mix,2014-01-02,2014-01-02,2014-01-02,black and white,short,medium,,,,yes,,,,
1487,6715,,10.08,female,"Bolognese, Havanese",2013-11-29,2013-11-29,2013-12-03,white,long,small,,,,,,,,
1488,499,Inca,7.25,female,Unknown Mix,2013-10-01,2013-10-01,2013-12-31,black and brown,short,medium,,,,yes,yes,yes,,
1489,496,Helena,7.17,female,Unknown Mix,2013-12-13,2013-12-13,2013-12-16,yellow-brown,short,medium,,,,,,,,
1490,508,Franklin,9.17,male,German Shepherd Dog,2014-01-02,2014-01-02,2014-01-02,sable,short,medium,,,,yes,,yes,,
1491,6755,,6.92,male,Unknown Mix,2014-01-01,2014-01-01,2014-01-02,yellow-brown,short,medium,,,yes,yes,yes,yes,,
1492,1009,Stefn,7.75,male,"Belgian Malinois, Hungarian Vizsla Mix",2013-09-27,2013-09-27,2013-12-03,brown,short,medium,,,,,,yes,,
1493,501,Bobby,6.25,male,German Shepherd Dog Mix,2014-01-02,2014-01-02,2014-01-02,black and brown,short,medium,,,,,yes,yes,,
1494,6719,Mira,13.67,female,"Puli, Schnauzer, Spaniel Mix",2006-06-10,2006-06-10,2013-12-07,black,long,medium,no,yes,yes,yes,,,no,garden
1495,500,Zoya,15.92,female,Unknown Mix,2014-01-01,2014-01-01,2014-01-02,yellow-brown,short,medium,,,,yes,yes,yes,,
1496,22,Keverk Kislny,6.08,female,Unknown Mix,2013-12-29,2013-12-29,2013-12-30,black,short,medium,no,,yes,yes,yes,yes,yes,both flat and garden
1497,1019,Temes,7.5,male,Labrador Retriever Mix,2013-11-15,2013-11-15,2013-12-04,black,short,medium,,,yes,,,,,
1498,507,Conny,6.83,female,Unknown Mix,2014-01-02,2014-01-02,2014-01-02,white,short,medium,,,,yes,,,,
1499,502,Buddy,6.25,male,German Shepherd Dog Mix,2014-01-02,2014-01-02,2014-01-02,black and brown,short,medium,,,,,yes,yes,,
1500,95,Bobi,7.92,male,Unknown Mix,2013-06-30,2013-11-05,2013-11-04,gray,short,large,no,,yes,yes,,,,garden
1501,467,Amalia,6.92,female,Unknown Mix,2013-10-14,2013-10-14,2013-10-14,brown and white,short,medium,,,,,,,,
1502,1300,Rgcsa,8.08,male,Unknown Mix,2013-05-27,2013-10-18,2013-10-18,brown,short,medium,no,,yes,,no,yes,,garden
1503,1292,Lelenc,7.5,female,Unknown Mix,2013-07-03,2013-10-01,2013-10-08,black and white,short,large,no,,yes,,yes,yes,,garden
1504,18,Nugt,7.42,male,German Pointer Mix,2013-09-15,2013-09-15,2013-10-08,brown,short,medium,yes,,yes,yes,yes,yes,yes,flat
1505,16,Brikett,8.17,male,Schnauzer Mix,2013-09-15,2013-09-15,2013-10-07,black,wirehaired,medium,yes,,yes,yes,yes,yes,,both flat and garden
1506,6667,Bla,7.25,male,Unknown Mix,2012-11-10,2013-11-08,2013-11-08,black and tan,short,medium,no,,yes,,,,no,both flat and garden
1507,2244,Buksi,6.75,female,Unknown Mix,2013-09-14,2013-09-14,2013-10-27,apricot,short,medium,yes,,,yes,yes,yes,,both flat and garden
1508,348,Amina,9.08,female,Unknown Mix,2013-07-10,2013-10-29,2013-10-29,brown and white,short,medium,no,,yes,yes,yes,yes,yes,both flat and garden
1509,478,Flexy,10.75,male,Unknown Mix,2013-10-14,2013-10-14,2013-10-14,black and brown,short,medium,,,,yes,,,,
1510,17,Blikk,6.5,male,"Bernese Mountain Dog, Dachshund Mix",2013-09-15,2013-09-15,2013-10-07,tricolor,medium,small,no,,yes,yes,yes,yes,yes,both flat and garden
1511,347,Blacky,9.08,male,"American Pit Bull Terrier, Staffordshire Terrier Mix",2013-07-10,2013-10-29,2013-10-29,black and white,short,large,yes,,yes,,no,no,no,garden
1512,135,Snoopy,8.17,female,Doberman Mix,2011-11-11,2011-11-11,2013-10-02,black,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
1513,6663,Mudika,7.08,male,Mudi Mix,2013-10-11,2013-11-05,2013-11-06,black,medium,small,,,yes,yes,yes,yes,,both flat and garden
1514,489,Sue,6.92,female,Unknown Mix,2013-11-12,2013-11-12,2013-11-12,brown and white,short,medium,,,,,yes,yes,,
1515,6668,Tom,7.25,male,Unknown Mix,2012-11-10,2013-11-08,2013-11-08,black,short,medium,no,,yes,,yes,yes,no,both flat and garden
1516,19,Luca,8.17,female,Unknown Mix,2013-05-01,2013-05-01,2013-10-08,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden
1517,122,Negro,11.0,male,Briard Mix,2011-07-01,2011-07-01,2013-11-14,black,long,large,yes,,yes,yes,yes,,,both flat and garden
1518,6678,Zo,11.0,female,German Shepherd Dog,2013-10-20,2013-10-20,2013-11-16,brown,short,large,,yes,yes,yes,,,,
1519,1022,Sophy,9.92,female,German Shepherd Dog Mix,2013-08-25,2013-08-25,2013-10-01,black and tan,short,medium,yes,,yes,,yes,yes,,both flat and garden
1520,31,Szrmk,14.92,male,Unknown Mix,2006-01-01,2006-01-01,2013-09-24,saddle back,medium,large,yes,,yes,,yes,yes,,both flat and garden
1521,25,Tot,7.17,male,Siberian Husky Mix,2013-09-17,2013-09-17,2013-09-23,black and white,short,medium,no,,yes,yes,yes,yes,,garden
1522,9,Dani,10.08,male,Staffordshire Terrier Mix,2009-12-01,2009-12-01,2013-09-23,black and white,short,large,,,yes,,yes,yes,,
1523,6587,,11.17,male,Unknown Mix,2013-09-24,2013-09-24,2013-09-25,black,short,medium,,,yes,,yes,yes,yes,garden
1524,29,Rozsdi,14.42,male,Unknown Mix,2010-01-01,2010-01-01,2013-09-24,brown and white,short,large,,,yes,,yes,yes,,both flat and garden
1525,463,Teo,7.75,male,Unknown Mix,2013-09-26,2013-09-26,2013-09-30,black,short,medium,,,,yes,yes,yes,,
1526,23,Maci,16.17,male,Unknown Mix,2010-01-01,2010-01-01,2013-09-23,brown and white,short,large,,,yes,,,,,
1527,552,Tske,15.92,male,Collie Mix,2013-09-13,2013-10-20,2013-09-25,tricolor,long,medium,,yes,yes,yes,yes,yes,,both flat and garden
1528,1,Tig,10.92,male,"German Shepherd Dog, Labrador Retriever, Staffordshire Terrier Mix",2013-03-10,2013-08-01,2013-09-25,black and brown,medium,large,yes,yes,yes,no,yes,yes,yes,garden
1529,10,Dnci,14.92,male,Old German Shepherd Mix,2010-01-01,2010-01-01,2013-09-23,brown and white,long,medium,,,,,,yes,,
1530,548,Nap,6.58,female,Dachshund Mix,2013-09-13,2013-10-10,2013-09-24,saddle back,short,small,,yes,yes,yes,yes,yes,,both flat and garden
1531,25,Mlna,12.92,female,Unknown Mix,2007-07-22,2007-07-22,2013-09-24,black and brown,long,medium,yes,,yes,,yes,yes,,
1532,464,Anka,8.92,female,Unknown Mix,2013-09-26,2013-09-26,2013-09-30,black,short,medium,,,,yes,,,,
1533,7,Bni,13.92,male,"Beagle, Dachshund Mix",2010-01-01,2010-01-01,2013-09-23,tricolor,short,small,no,,yes,,,yes,,both flat and garden
1534,451,Martina,7.75,female,Labrador Retriever Mix,2013-09-20,2013-09-20,2013-09-26,black,short,medium,,,,,yes,yes,,
1535,17,Fruzsi,14.17,female,Schnauzer Mix,2010-01-01,2010-01-01,2013-09-23,gray and white,medium,medium,yes,,yes,,,,,
1536,550,Patak,6.83,female,Dachshund Mix,2013-09-10,2013-10-11,2013-09-25,black and tan,medium,small,,yes,yes,yes,yes,yes,,both flat and garden
1537,457,Stella,15.92,female,German Shepherd Dog,2013-09-25,2013-09-25,2013-09-30,saddle back,short,medium,,,,,yes,,,
1538,546,Prms,8.33,male,Dachshund Mix,2013-09-10,2013-10-10,2013-09-24,black and tan,short,small,,yes,yes,yes,yes,yes,,both flat and garden
1539,547,Celi,7.0,male,Rottweiler Mix,2013-09-12,2013-10-12,2013-09-24,black and tan,short,large,,yes,yes,yes,yes,yes,,both flat and garden
1540,6524,Blki,7.25,male,"German Shepherd Dog, Rottweiler, Staffordshire Terrier Mix",2013-08-21,2013-08-21,2013-08-22,sable,short,medium,no,,yes,yes,,yes,,both flat and garden
1541,437,Zsani,14.92,female,Dachshund Mix,2013-08-29,2013-08-29,2013-09-01,brown,short,medium,,,,,yes,yes,,
1542,6565,Ldi,7.17,female,German Shepherd Dog,2012-09-13,2012-09-13,2013-09-13,black and tan,short,large,,yes,yes,yes,,,,both flat and garden
1543,445,Hilda,7.75,female,Unknown Mix,2013-09-16,2013-09-16,2013-09-20,brown,short,medium,,,,,yes,yes,,
1544,2071,Bunds,7.92,male,Terrier Mix,2013-08-31,2013-08-31,2013-09-04,black and white,medium,medium,yes,,yes,,,,,garden
1545,544,Chagall,7.17,male,German Shepherd Dog Mix,2013-08-10,2013-09-15,2013-08-20,sable,medium,large,,yes,yes,yes,yes,yes,,both flat and garden
1546,132,Betti,8.25,female,German Shepherd Dog Mix,2013-08-21,2013-09-05,2013-08-21,sable,medium,large,no,,yes,yes,,yes,,garden
1547,2,Rachel,13.25,female,Rhodesian Ridgeback Mix,2013-07-26,2013-07-26,2013-09-14,red,short,large,,,,,,,,
1548,431,Jessica,6.75,female,Unknown Mix,2013-08-23,2013-08-23,2013-08-27,golden,short,medium,,,,yes,yes,yes,,
1549,543,Sharon,14.33,female,Beagle,2013-08-05,2013-08-05,2013-08-20,tricolor,short,medium,,yes,yes,yes,yes,yes,,both flat and garden
1550,362,Filou,12.25,male,German Pointer Mix,2013-04-26,2013-09-11,2013-09-11,black and white,short,medium,,,yes,no,,,,both flat and garden
1551,3,Panka,14.92,female,German Shepherd Dog Mix,2005-01-01,2005-01-01,2013-09-20,black and brown,short,large,yes,,,,,,,
1552,137,Gbor,8.25,male,Siberian Husky Mix,2013-09-10,2013-09-10,2013-09-10,yellow,short,medium,,,yes,,yes,,,both flat and garden
1553,447,Herta,7.25,female,Unknown Mix,2013-09-16,2013-09-16,2013-09-20,brown and white,short,medium,,,,,yes,yes,,
1554,2059,Kabca,7.5,female,Unknown Mix,2013-08-22,2013-09-14,2013-08-25,black,wirehaired,medium,yes,,yes,,yes,yes,,garden
1555,6,Amlia,13.17,female,Unknown Mix,2010-01-01,2010-01-01,2013-09-23,yellow-brown,long,large,yes,,yes,,yes,,,both flat and garden
1556,33,Szemi,7.25,female,Unknown Mix,2013-08-23,2013-08-23,2013-08-26,tricolor,short,large,yes,,,,,,,garden
